q1_named_function,q1_score,q2_measurable_outcome,q2_score,q3_tense,q3_score,classification_score,classification,justification,passage_id,firm,year,page_number,tier,source_document,source_type,llm_model,passage_text,validation_sample,human_label,agreement
YES,1,NO,0,ASPIRATIONAL,0,1,Symbolic,"While a specific application (fashion assistant powered by ChatGPT) is named, the language 'laying the groundwork to unlock the potential' signals purely aspirational intent with no measurable outcomes or evidence of deployment.",154e9cb0,Zalando,2023,128,tier1,Zalando_2023.pdf,annual_report,claude-sonnet-4-6,"2.3.4 Illustration of opportunities Given the definition of an opportunity as a positive deviation from planned values, we identified no material opportunity that could help us significantly overachieve our targets. Going beyond the materiality boundary, our major initiatives such as deepening custo",no,,
YES,1,NO,0,ASPIRATIONAL,0,1,Symbolic,"While a specific application (fashion assistant powered by ChatGPT) is named, the language 'laying the groundwork' and 'unlock the potential' indicates future-oriented aspiration with no measurable outcomes or evidence of current deployment.",196bd937,Zalando,2023,128,tier1,Zalando_2023.pdf,annual_report,claude-sonnet-4-6,"Going beyond the materiality boundary, our major initiatives such as deepening customer relationships and enabling partners and customers on our platform continue to be key drivers that put us in a position to seize opportunities and support our growth targets. Fashion assistant powered by ChatGPT I",no,,
YES,1,NO,0,ASPIRATIONAL,0,1,Symbolic,"While a specific application (ChatGPT-powered fashion assistant) is named, the language is entirely forward-looking ('laying the groundwork,' 'will provide') with no measurable outcomes, metrics, or evidence of current deployment.",53054848,Zalando,2023,128,tier1,Zalando_2023.pdf,annual_report,claude-sonnet-4-6,"Fashion assistant powered by ChatGPT In our quest to innovate, we are laying the groundwork to unlock the potential of generative AI to enhance our customers’ online fashion discovering and shopping experience with the fashion assistant powered by ChatGPT. With one of the most comprehensive assortme",no,,
NO,0,NO,0,ASPIRATIONAL,0,0,Symbolic,"The passage only vaguely references 'initiatives and potential opportunities' around generative AI without naming any specific application, measurable outcome, or evidence of current deployment.",746f2660,Zalando,2024,12,tier1,Zalando_2024.pdf,annual_report,claude-sonnet-4-6,"The ordinary meeting on 5 September 2024 focused on strategic updates. In particular, the supervisory board dealt with the inspiration and entertainment pillar in the group’s B2C strategy as well as the logistics network strategy 2028 updated according to the company’s new strategic ambitions. The s",no,,
NO,0,NO,0,ASPIRATIONAL,0,0,Symbolic,"The passage only mentions that the supervisory board 'discussed initiatives and potential opportunities' around generative AI, with no specific application, measurable outcome, or evidence of current deployment.",cec1b36c,Zalando,2024,12,tier1,Zalando_2024.pdf,annual_report,claude-sonnet-4-6,"In particular, the supervisory board dealt with the inspiration and entertainment pillar in the group’s B2C strategy as well as the logistics network strategy 2028 updated according to the company’s new strategic ambitions. The supervisory board further discussed Zalando’s initiatives and potential ",no,,
NO,0,NO,0,ASPIRATIONAL,0,0,Symbolic,"The passage mentions only vague 'initiatives and potential opportunities' around generative AI with no specific business function, measurable outcome, or evidence of current deployment.",7fda9cef,Zalando,2024,12,tier1,Zalando_2024.pdf,annual_report,claude-sonnet-4-6,The supervisory board further discussed Zalando’s initiatives and potential opportunities around the use of generative artificial intelligence. Zalando SE ANNUAL REPORT 2024,no,,
YES,1,NO,0,MIXED,1,2,Transitional,"The passage names a specific deployed product (Zalando Assistant, launched in 2023 with OpenAI) but lacks measurable outcomes or metrics, and combines current deployment with future aspirational development goals.",756ebc0b,Zalando,2024,84,tier_1_and_2,Zalando_2024.pdf,annual_report,claude-sonnet-4-6,"To accelerate the execution of the ecosystem strategy, we continue to invest in our technological capabilities. In 2023, we launched the Zalando Assistant, powered by the large language models of AI research and the deployment company OpenAI. After months of successful collaboration, the two compani",no,,
YES,1,YES,1,MIXED,1,3,Substantive,"The passage names a specific deployed product (Zalando Assistant launched in 2023 with OpenAI), references a concrete timeline and partnership milestone, while also describing future plans, making it both current and forward-looking.",dea41982,Zalando,2024,84,tier_1_and_2,Zalando_2024.pdf,annual_report,claude-sonnet-4-6,"In 2023, we launched the Zalando Assistant, powered by the large language models of AI research and the deployment company OpenAI. After months of successful collaboration, the two companies have now together committed to continuing their deep collaboration and developing more innovative generative ",no,,
YES,1,NO,0,MIXED,1,2,Transitional,"The passage names specific applications (generative AI for fashion, social commerce, personalised inspiration) and references a current collaboration already underway, but lacks any measurable outcomes, metrics, or timelines to substantiate the claims.",8c1c9c3a,Zalando,2024,84,tier_1_and_2,Zalando_2024.pdf,annual_report,claude-sonnet-4-6,"After months of successful collaboration, the two companies have now together committed to continuing their deep collaboration and developing more innovative generative AI solutions tailored to the fashion industry. In addition, we plan to further strengthen our existing tech site footprint while ad",no,,
YES,1,NO,0,MIXED,1,2,Transitional,"The passage names specific deployed features (voice interaction, Trend Spotter, contextual recommendations using location/weather/occasion) with current implementation evidence, but lacks measurable outcomes or metrics, and includes forward-looking language about future collaboration.",91655523,Zalando,2024,91,tier_1_and_2,Zalando_2024.pdf,annual_report,claude-sonnet-4-6,"Powered by Zalando’s own AI models and OpenAI’s large language models, the assistant understands context like location, weather and occasion to provide tailored recommendations. New features include voice interaction and Trend Spotter integration, enabling users to explore weekly fashion trends. Bui",no,,
YES,1,NO,0,MIXED,1,2,Transitional,"The passage names specific deployed features (voice interaction, Trend Spotter integration for fashion trends) indicating current implementation, but also references future collaboration with OpenAI, and lacks any measurable outcomes or metrics.",017d449f,Zalando,2024,91,tier_1_and_2,Zalando_2024.pdf,annual_report,claude-sonnet-4-6,"New features include voice interaction and Trend Spotter integration, enabling users to explore weekly fashion trends. Building on a successful partnership, Zalando and OpenAI will continue collaborating to develop even more generative AI solutions for the fashion industry. Zalando SE ANNUAL REPORT ",no,,
NO,0,NO,0,MIXED,1,1,Symbolic,"While the passage references a named partner (OpenAI) and acknowledges a prior successful partnership, it lacks any specific business function, application, or measurable outcome, making it largely aspirational and buzzword-driven despite the mixed tense.",8e2828f5,Zalando,2024,91,tier_1_and_2,Zalando_2024.pdf,annual_report,claude-sonnet-4-6,"Building on a successful partnership, Zalando and OpenAI will continue collaborating to develop even more generative AI solutions for the fashion industry. Zalando SE ANNUAL REPORT 2024",no,,
YES,1,NO,0,CURRENT,1,2,Transitional,"The passage names specific applications (Trend Spotter tool, generative AI for product background image creation) and describes current deployment with qualitative outcomes (enhanced content, reduced costs, increased engagement), but lacks quantified metrics or specific timelines to reach Substantive classification.",719bf9ed,Zalando,2024,92,tier1,Zalando_2024.pdf,annual_report,claude-sonnet-4-6,"1 Company 2 Combined management 3 Consolidated financial 4 Other information 92 report statements and service Additionally, Zalando expanded its Trend Spotter tool to all markets and added Amsterdam, London, Warsaw and Zurich to the list of cities, now covering ten European fashion capitals. Powered",no,,
