q1_named_function,q1_score,q2_measurable_outcome,q2_score,q3_tense,q3_score,classification_score,classification,justification,passage_id,firm,year,page_number,tier,source_document,source_type,llm_model,passage_text,validation_sample,human_label,agreement
NO,0,NO,0,ASPIRATIONAL,0,0,Symbolic,"The passage describes only a supervisory board discussion of generative AI 'initiatives and potential opportunities,' which is governance-level commentary with no named specific AI application, no measurable outcomes, and no evidence of current deployment.",42d554ea,Zalando,2024,12,tier1,Zalando_2024.pdf,annual_report,claude-sonnet-4-6,The supervisory board further discussed Zalando’s initiatives and potential opportunities around the use of generative artificial intelligence. Zalando SE ANNUAL REPORT 2024,no,,
YES,1,NO,0,MIXED,1,2,Transitional,"The passage names a specific deployed AI application (Zalando Assistant, powered by OpenAI large language models, launched in 2023), confirming a named function and current deployment, but provides no quantified metrics or measurable outcomes linked to its performance.",b3e81a38,Zalando,2024,84,tier_1_and_2,Zalando_2024.pdf,annual_report,claude-sonnet-4-6,"To accelerate the execution of the ecosystem strategy, we continue to invest in our technological capabilities. In 2023, we launched the Zalando Assistant, powered by the large language models of AI research and the deployment company OpenAI. After months of successful collaboration, the two compani",no,,
YES,1,NO,0,MIXED,1,2,Transitional,"The passage names a specific deployed AI application (Zalando Assistant, powered by OpenAI large language models, launched in 2023), satisfying Q1 and Q3 (MIXED: current deployment plus future collaboration plans), but provides no quantified metrics or measurable outcomes linked to the application, keeping the score at 2.",e5f3a015,Zalando,2024,84,tier_1_and_2,Zalando_2024.pdf,annual_report,claude-sonnet-4-6,"In 2023, we launched the Zalando Assistant, powered by the large language models of AI research and the deployment company OpenAI. After months of successful collaboration, the two companies have now together committed to continuing their deep collaboration and developing more innovative generative ",no,,
NO,0,NO,0,ASPIRATIONAL,0,0,Symbolic,"The passage references 'generative AI solutions tailored to the fashion industry' only in vague, aspirational terms with no named specific AI application, no measurable outcomes, and all AI-related activity described in future tense ('we plan', 'we will leverage').",ca50d7a6,Zalando,2024,84,tier_1_and_2,Zalando_2024.pdf,annual_report,claude-sonnet-4-6,"After months of successful collaboration, the two companies have now together committed to continuing their deep collaboration and developing more innovative generative AI solutions tailored to the fashion industry. In addition, we plan to further strengthen our existing tech site footprint while ad",no,,
YES,1,NO,0,MIXED,1,2,Transitional,"The passage names specific deployed AI applications — a fashion assistant powered by Zalando's own AI models and OpenAI's LLMs, with named features including voice interaction and Trend Spotter integration — and references both current deployment and future collaboration, but provides no quantified metrics or measurable outcomes linked to these applications.",6b91704d,Zalando,2024,91,tier_1_and_2,Zalando_2024.pdf,annual_report,claude-sonnet-4-6,"Powered by Zalando’s own AI models and OpenAI’s large language models, the assistant understands context like location, weather and occasion to provide tailored recommendations. New features include voice interaction and Trend Spotter integration, enabling users to explore weekly fashion trends. Bui",no,,
YES,1,NO,0,MIXED,1,2,Transitional,"Named AI applications are identified (voice interaction, Trend Spotter integration for weekly fashion trends, generative AI solutions via OpenAI partnership) with both current and future deployment indicated, but no quantified metrics or measurable outcomes are provided.",6edb2c18,Zalando,2024,91,tier_1_and_2,Zalando_2024.pdf,annual_report,claude-sonnet-4-6,"New features include voice interaction and Trend Spotter integration, enabling users to explore weekly fashion trends. Building on a successful partnership, Zalando and OpenAI will continue collaborating to develop even more generative AI solutions for the fashion industry. Zalando SE ANNUAL REPORT ",no,,
NO,0,NO,0,MIXED,1,1,Symbolic,"Although a named partner (OpenAI) and a broad domain (generative AI for fashion) are referenced, no specific named AI application or function is identified, and no measurable outcomes are provided, resulting in a score of 1 and a Symbolic classification.",37892dfa,Zalando,2024,91,tier_1_and_2,Zalando_2024.pdf,annual_report,claude-sonnet-4-6,"Building on a successful partnership, Zalando and OpenAI will continue collaborating to develop even more generative AI solutions for the fashion industry. Zalando SE ANNUAL REPORT 2024",no,,
YES,1,NO,0,CURRENT,1,2,Transitional,"The passage names a specific deployed AI application — generative AI for product background image creation — with qualitative outcomes (enhancing content, reducing costs, increasing customer engagement) but no quantified metrics, satisfying Q1 and Q3 but not Q2.",cb6b5e57,Zalando,2024,92,tier1,Zalando_2024.pdf,annual_report,claude-sonnet-4-6,"1 Company 2 Combined management 3 Consolidated financial 4 Other information 92 report statements and service Additionally, Zalando expanded its Trend Spotter tool to all markets and added Amsterdam, London, Warsaw and Zurich to the list of cities, now covering ten European fashion capitals. Powered",no,,
YES,1,NO,0,CURRENT,1,2,Transitional,"The passage names a specific deployed AI application — generative AI for scaling product background image creation — with qualitative outcomes (enhancing content, reducing costs, increasing customer engagement) but no quantified metrics, satisfying Q1 and Q3 but not Q2.",d9141892,Zalando,2024,92,tier_1_and_2,Zalando_2024.pdf,annual_report,claude-sonnet-4-6,"Powered by Zalando’s own data, Trend Spotter allows customers to explore weekly emerging trends and offers insights into why specific items are trending locally or across Europe, delivering a more localised and dynamic shopping experience. As part of our focus on strengthening our tech capabilities,",no,,
YES,1,NO,0,CURRENT,1,2,Transitional,"Generative AI for product background image creation is a named, currently deployed application with qualitative outcomes stated (enhancing content, reducing costs, increasing customer engagement), but no quantified metrics are provided, preventing Substantive classification.",765b94eb,Zalando,2024,92,tier_1_and_2,Zalando_2024.pdf,annual_report,claude-sonnet-4-6,"As part of our focus on strengthening our tech capabilities, Zalando utilised generative AI to scale the creation of product background images, thus enhancing content, reducing costs and increasing customer engagement. Additionally, the establishment of a new tech site in Shenzhen will combine local",no,,
YES,1,NO,0,MIXED,1,2,Transitional,"The passage names specific deployed AI applications (AI-powered fashion assistant and AI-powered size recommendation feature built by Fision) currently in use, satisfying Q1 and Q3, but provides no quantified metrics directly linked to these AI tools — the 83.7m EUR figure relates to general development costs, not a measurable outcome of the named AI applications — so Q2 is not met.",7a27ce64,Zalando,2024,100,tier_1_and_2,Zalando_2024.pdf,annual_report,claude-sonnet-4-6,"In 2024, we capitalised development costs of 83.7m EUR, which mainly relate to ensuring a state-of-art digital experience in the short- to medium-term, for example by introducing an AI-powered fashion assistant. We are also working further on solving real customer problems, such as finding the right",no,,
YES,1,NO,0,MIXED,1,2,Transitional,"A specific named AI application is identified (AI-powered size recommendation feature built by Fision) and is currently deployed, but no quantified metrics or measurable outcomes are provided, yielding a Transitional classification.",1b928fb4,Zalando,2024,100,tier_1_and_2,Zalando_2024.pdf,annual_report,claude-sonnet-4-6,"We are also working further on solving real customer problems, such as finding the right size and fit using an AI-powered size recommendation feature built by our Zurich tech hub Fision, which we acquired in 2020, and that helps customers find the right size and fit based on their own body measureme",no,,
